t,angle,gyro,speed,dist,LQR_u,yawout,yaw,joyx,joyy,joyy_f,height,angle_zp,dist_zp,leg_add,bat,motor1_t,motor2_t,unctrl,jump
83497,7.911661,1.930619,0.137305,1.255563,0.525827,-0.34522,-0.332474,0,0,0,48,8.209958,1.04234,12.40668,8.15835,-0.090303,-0.435523,0,0
83517,7.968314,-0.664801,0.20914,1.260165,0.486264,-0.36182,-0.343578,0,0,0,48,8.207971,1.04234,12.40728,8.15835,-0.062222,-0.424042,0,0
83537,7.961596,-2.588465,0.361726,1.267068,0.468665,-0.345537,-0.348058,0,0,0,48,8.205947,1.04234,12.40926,8.15835,-0.061564,-0.407101,0,0
83559,7.869124,-3.916709,0.501085,1.277039,0.369574,-0.315784,-0.342122,0,0,0,48,8.203673,1.04234,12.41086,8.15835,-0.026895,-0.342678,0,0
83579,7.711529,-1.916709,0.439732,1.285476,0.247816,-0.280629,-0.323456,0,0,0,48,8.201552,1.04234,12.41621,8.15835,0.016407,-0.264222,0,0
83601,7.601119,2.052756,0.376724,1.293146,0.2852,-0.237289,-0.295382,0,0,0,48,8.199153,1.04234,12.43501,8.15835,-0.023956,-0.261244,0,0
83622,7.586435,5.65581,0.159195,1.296981,0.315549,-0.266728,-0.282074,0,0,0,48,8.196907,1.04234,12.45312,8.15835,-0.02441,-0.291139,0,0
83642,7.68,5.136726,0.219039,1.300816,0.434965,-0.306323,-0.284417,0,0,0,48,8.194607,1.04234,12.4579,8.15835,-0.064321,-0.370644,0,0
83664,7.837182,2.785581,0.338617,1.306185,0.581845,-0.317394,-0.293656,0,0,0,48,8.192018,1.04234,12.44914,8.15835,-0.132225,-0.449619,0,0
83684,7.944633,-0.084648,0.417457,1.313855,0.636488,-0.348744,-0.311571,0,0,0,48,8.189609,1.04234,12.43727,8.15835,-0.143872,-0.492616,0,0
83702,7.947516,-2.802206,0.618387,1.324592,0.674073,-0.336404,-0.323658,0,0,0,48,8.187391,1.04234,12.42643,8.15835,-0.168835,-0.505239,0,0
83725,7.847916,-3.04648,0.63932,1.339932,0.633615,-0.207474,-0.30282,0,0,0,48,8.184603,1.04234,12.40434,8.15835,-0.21307,-0.420544,0,0
83746,7.774491,-3.183885,0.708041,1.355272,0.64099,0.060079,-0.205648,0,0,0,48,8.181975,1.04234,12.36769,8.15835,-0.350534,-0.290455,0,0
83767,7.759171,-4.83274,0.736167,1.370612,0.566985,0.277493,-0.051746,0,0,0,48,8.179255,1.04234,12.33532,8.15835,-0.422239,-0.144746,0,0
83788,7.76773,-6.817472,0.86477,1.389787,0.555698,0.341475,0.107503,0,0,0,48,8.176142,1.04234,12.31369,8.15835,-0.448586,-0.107111,0,0
83806,7.709709,-8.145717,0.981996,1.406661,0.483374,0.295281,0.185279,0,0,0,48,8.173489,1.04234,12.29354,8.15835,-0.389328,-0.094047,0,0
83829,7.527549,-4.756404,0.859926,1.426602,0.375112,0.085816,0.182226,0,0,0,48,8.170095,1.04234,12.25426,8.15835,-0.230464,-0.144648,0,0
83849,7.437325,1.976421,0.443111,1.43734,0.366316,-0.146236,0.093074,0,0,0,48,8.166868,1.04234,12.23084,8.15835,-0.11004,-0.256276,0,0
83871,7.612977,1.961153,0.353888,1.445777,0.480292,-0.278284,-0.040195,0,0,0,48,8.163166,1.04234,12.24032,8.15835,-0.101004,-0.379288,0,0
83892,7.799764,-2.374725,0.385188,1.453447,0.441467,-0.383525,-0.15765,0,0,0,48,8.159668,1.04234,12.27708,8.15835,-0.028971,-0.412496,0,0
83911,7.863379,-6.909076,0.518489,1.462651,0.318716,-0.457933,-0.252821,0,0,0,48,8.156424,1.04234,12.31527,8.15835,0.069609,-0.388325,0,0
83932,7.718819,-9.107549,0.711684,1.477224,0.121275,-0.508852,-0.360533,0,0,0,48,8.152335,1.04234,12.33761,8.15835,0.193788,-0.315063,0,0
83952,7.413636,-3.53503,0.422192,1.487194,-0.148519,-0.408812,-0.401562,0,0,0,48,8.148499,1.04234,12.33554,8.15835,0.278665,-0.130146,0,0
83974,7.22154,5.793214,0.10054,1.491029,-0.11681,-0.231823,-0.360756,0,0,0,48,8.144152,1.04234,12.36156,8.15835,0.174316,-0.057507,0,0
83994,7.385162,8.388635,-0.186741,1.487194,-0.064547,-0.214898,-0.302305,0,0,0,48,8.1401,1.04234,12.42204,8.15835,0.139723,-0.075176,0,0
84013,7.650436,3.304665,-0.162364,1.484126,-0.12775,-0.258985,-0.278605,0,0,0,48,8.136394,1.04234,12.47139,8.15835,0.193367,-0.065617,0,0
84035,7.727232,-0.008312,0.150471,1.48566,-0.070461,-0.314605,-0.283538,0,0,0,48,8.131802,1.04234,12.45764,8.15835,0.192533,-0.122072,0,0
84057,7.69284,1.579474,0.024115,1.486427,-0.12861,-0.316517,-0.297664,0,0,0,48,8.127153,1.04234,12.38991,8.15835,0.222564,-0.093953,0,0
84078,7.72356,2.449703,-0.009628,1.48566,-0.089865,-0.301178,-0.300035,0,0,0,48,8.122886,1.04234,12.3633,8.15835,0.195522,-0.105656,0,0
84098,7.785502,0.800848,-0.024431,1.484893,-0.156273,-0.289199,-0.296606,0,0,0,48,8.118589,1.04234,12.39648,8.15835,0.222736,-0.066463,0,0
84119,7.748533,0.999321,-0.000826,1.484893,-0.186409,-0.282748,-0.290765,0,0,0,48,8.114269,1.04234,12.42228,8.15835,0.234578,-0.048169,0,0
84138,7.738353,1.27413,-0.058421,1.484126,-0.24393,-0.297945,-0.290085,0,0,0,48,8.109931,1.04234,12.39886,8.15835,0.270938,-0.027008,0,0
84160,7.743747,2.25123,-0.052712,1.482592,-0.206742,-0.307703,-0.295568,0,0,0,48,8.105142,1.04234,12.35202,8.15835,0.257222,-0.050481,0,0
84180,7.826037,0.755046,-0.057826,1.481058,-0.229294,-0.301678,-0.300536,0,0,0,48,8.10078,1.04234,12.34813,8.15835,0.265486,-0.036192,0,0
84202,7.834649,0.3581,-0.012482,1.480291,-0.229689,-0.316139,-0.305225,0,0,0,48,8.095975,1.04234,12.37811,8.15835,0.272914,-0.043225,0,0
84220,7.82224,-0.206786,-0.000587,1.480291,-0.278247,-0.315249,-0.309221,0,0,0,48,8.092044,1.04234,12.38293,8.15835,0.296748,-0.018501,0,0
84241,7.769924,1.182527,-0.023144,1.479524,-0.287663,-0.322872,-0.314401,0,0,0,48,8.087676,1.04234,12.35469,8.15835,0.305267,-0.017605,0,0
84261,7.811765,0.709245,-0.086877,1.477991,-0.330777,-0.31291,-0.315431,0,0,0,48,8.083308,1.04234,12.33186,8.15835,0.321843,0.008933,0,0
84283,7.840769,-0.23732,-0.117129,1.476457,-0.39515,-0.310149,-0.314503,0,0,0,48,8.078504,1.04234,12.34311,8.15835,0.35265,0.0425,0,0
84304,7.813961,-0.008312,-0.133496,1.474923,-0.441788,-0.320382,-0.316186,0,0,0,48,8.074142,1.04234,12.36063,8.15835,0.381085,0.060703,0,0
84323,7.794508,0.25123,-0.094417,1.474156,-0.439279,-0.313124,-0.315645,0,0,0,48,8.070655,1.04234,12.35718,8.15835,0.376202,0.063078,0,0
84343,7.77296,1.304665,-0.085535,1.471855,-0.419309,-0.299771,-0.313896,0,0,0,48,8.066306,1.04234,12.33562,8.15835,0.35954,0.059769,0,0
84365,7.829876,0.541306,-0.046655,1.469554,-0.398301,-0.285591,-0.305211,0,0,0,48,8.061536,1.04234,12.32355,8.15835,0.341946,0.056355,0,0
84385,7.85338,-1.077015,-0.065232,1.46802,-0.503586,-0.284819,-0.295279,0,0,0,48,8.057211,1.04234,12.3333,8.15835,0.394202,0.109384,0,0
84407,7.805021,-0.222053,-0.118861,1.466486,-0.564614,-0.262394,-0.282626,0,0,0,48,8.052467,1.04234,12.34015,8.15835,0.413504,0.15111,0,0
84427,7.778121,0.648176,-0.102006,1.464185,-0.562689,-0.241194,-0.271196,0,0,0,48,8.048169,1.04234,12.32628,8.15835,0.401942,0.160748,0,0
84447,7.786225,1.503138,-0.071976,1.461884,-0.505136,-0.208727,-0.252164,0,0,0,48,8.043885,1.04234,12.30951,8.15835,0.356932,0.148205,0,0
84469,7.832774,0.95352,-0.16943,1.458049,-0.583736,-0.13934,-0.218808,0,0,0,48,8.039193,1.04234,12.3054,8.15835,0.361538,0.222198,0,0
84490,7.859334,0.816115,-0.123275,1.454981,-0.545647,-0.086672,-0.177133,0,0,0,48,8.034949,1.04234,12.30795,8.15835,0.31616,0.229487,0,0
84510,7.882951,0.205428,-0.093893,1.451913,-0.547751,-0.03384,-0.132239,0,0,0,48,8.030727,1.04234,12.29365,8.15835,0.290795,0.256956,0,0
84532,7.859886,0.95352,-0.173275,1.447311,-0.594719,0.042722,-0.07644,0,0,0,48,8.026113,1.04234,12.2617,8.15835,0.275999,0.318721,0,0
84552,7.857781,2.342833,-0.179099,1.442709,-0.523137,0.103921,-0.017684,0,0,0,48,8.021945,1.04234,12.2423,8.15835,0.209608,0.313529,0,0
84570,7.932571,1.930619,-0.28664,1.43734,-0.538366,0.185483,0.045557,0,0,0,48,8.018221,1.04234,12.23557,8.15835,0.176441,0.361924,0,0
84593,8.014988,0.84665,-0.28084,1.431204,-0.491166,0.277482,0.130838,0,0,0,48,8.01371,1.04234,12.22435,8.15835,0.106842,0.384324,0,0
84615,8.060573,-1.702969,-0.118541,1.428136,-0.459313,0.303998,0.197049,0,0,0,48,8.009245,1.04234,12.19644,8.15835,0.077658,0.381655,0,0
84633,8.022295,-2.420526,-0.155816,1.425835,-0.560793,0.305926,0.234397,0,0,0,48,8.005625,1.04234,12.16427,8.15835,0.127433,0.433359,0,0
84656,7.95309,-1.489228,-0.189819,1.422767,-0.604202,0.307605,0.264168,0,0,0,48,8.00124,1.04234,12.12832,8.15835,0.148298,0.455903,0,0
84676,7.906898,-0.786938,-0.301861,1.418932,-0.699864,0.352957,0.289367,0,0,0,48,7.997287,1.04234,12.11759,8.15835,0.173453,0.526411,0,0
84698,7.876653,1.335199,-0.257321,1.41433,-0.584042,0.384023,0.321655,0,0,0,48,7.992978,1.04234,12.12239,8.15835,0.100009,0.484033,0,0
84718,7.88065,2.434436,-0.381026,1.407428,-0.605783,0.427482,0.355343,0,0,0,48,7.9891,1.04234,12.12093,8.15835,0.08915,0.516633,0,0
84738,7.869846,5.823749,-0.419209,1.399758,-0.424758,0.459948,0.390862,0,0,0,48,7.985263,1.04234,12.12047,8.15835,-0.017595,0.442353,0,0
84761,8.023138,5.808482,-0.492862,1.38902,-0.265232,0.43436,0.415961,0,0,0,48,7.981103,1.04234,12.12187,8.15835,-0.084564,0.349796,0,0
84783,8.131939,3.014588,-0.279299,1.38135,-0.09522,0.378037,0.412157,0,0,0,48,7.977012,1.04234,12.11422,8.15835,-0.141409,0.236628,0,0
84803,8.203518,-1.092282,-0.12187,1.377515,-0.079523,0.303572,0.379219,0,0,0,48,7.973355,1.04234,12.10098,8.15835,-0.112025,0.191548,0,0
84825,8.100105,-2.741137,0.047535,1.377515,-0.10168,0.287585,0.341858,0,0,0,48,7.969395,1.04234,12.07538,8.15835,-0.092952,0.194633,0,0
84843,7.975602,-1.275488,0.002798,1.377515,-0.137944,0.32342,0.331891,0,0,0,48,7.966551,1.04234,12.06319,8.15835,-0.092738,0.230682,0,0
84865,7.915044,0.327566,6.1e-05,1.377515,-0.062462,0.339511,0.333937,0,0,0,48,7.962681,1.04234,12.07221,8.15835,-0.138525,0.200987,0,0
84885,7.885838,0.068024,2.10145e-06,1.377515,-0.070685,0.354787,0.340662,0,0,0,48,7.959195,1.04234,12.09615,8.15835,-0.142051,0.212736,0,0
84907,7.876597,0.068024,0.038651,1.379049,-0.000457,0.330434,0.338294,0,0,0,48,7.955386,1.04234,12.10562,8.15835,-0.164988,0.165445,0,0
84927,7.861645,0.938253,0.173257,1.380583,0.180555,0.31719,0.331768,0,0,0,48,7.951941,1.04234,12.09773,8.15835,-0.248873,0.068317,0,0
84949,7.930418,-0.160984,0.122483,1.382117,0.222519,0.307065,0.323475,0,0,0,48,7.948166,1.04234,12.10222,8.15835,-0.264792,0.042273,0,0
84968,7.97204,-1.702969,0.088014,1.384418,0.210241,0.318721,0.322306,0,0,0,48,7.945083,1.04234,12.12295,8.15835,-0.264481,0.05424,0,0
84990,7.997137,-4.83274,0.210483,1.390554,0.207978,0.333451,0.326044,0,0,0,48,7.941312,1.04234,12.14137,8.15835,-0.270715,0.062736,0,0
85010,7.953675,-6.420526,0.457391,1.398991,0.281496,0.341826,0.333198,0,0,0,48,7.937871,1.04234,12.14029,8.14247,-0.311661,0.030165,0,0
85030,7.868186,-6.634266,0.455435,1.406661,0.197263,0.349102,0.340474,0,0,0,48,7.934408,1.04234,12.13479,8.14247,-0.273183,0.075919,0,0
85052,7.762167,-5.199152,0.324164,1.41433,0.082087,0.283405,0.33096,0,0,0,48,7.930559,1.04234,12.15109,8.14247,-0.182746,0.100659,0,0
85070,7.668166,-1.443427,0.147781,1.417398,0.077046,0.210523,0.300827,0,0,0,48,7.927374,1.04234,12.18155,8.14247,-0.143785,0.066739,0,0
85093,7.639936,1.197795,-0.002627,1.418165,0.086585,0.208004,0.259223,0,0,0,48,7.923438,1.04234,12.2088,8.14247,-0.147294,0.060709,0,0
85114,7.760887,-0.634267,-0.020854,1.417398,0.077124,0.263463,0.254835,0,0,0,48,7.919825,1.04234,12.22072,8.14247,-0.170294,0.093169,0,0
85135,7.791681,-2.618999,-0.043873,1.416631,-0.046388,0.289888,0.269657,0,0,0,48,7.915823,1.04234,12.24617,8.14247,-0.12175,0.168138,0,0
85156,7.751997,-2.252587,-0.019275,1.416631,-0.077418,0.291914,0.277179,0,0,0,48,7.912164,1.04234,12.2775,8.14247,-0.107248,0.184666,0,0
85177,7.69249,-1.443427,-0.120467,1.415097,-0.20365,0.28678,0.283648,0,0,0,48,7.90849,1.04234,12.28726,8.14247,-0.041565,0.245215,0,0
85197,7.649777,-0.756404,-0.118449,1.412796,-0.263747,0.329475,0.29703,0,0,0,48,7.904806,1.04234,12.28058,8.14247,-0.032864,0.296611,0,0
85219,7.619011,0.526039,-0.217145,1.408195,-0.363523,0.378191,0.320097,0,0,0,48,7.900752,1.04234,12.28406,8.14247,-0.007334,0.370857,0,0
85239,7.613005,1.976421,-0.211119,1.402826,-0.342589,0.409222,0.350518,0,0,0,48,7.897072,1.04234,12.30411,8.14247,-0.033317,0.375906,0,0
85261,7.598087,2.968787,-0.428577,1.394389,-0.520561,0.44319,0.385706,0,0,0,48,7.893411,1.04234,12.31892,8.14247,0.038686,0.481875,0,0
85281,7.57558,5.86955,-0.48207,1.385952,-0.455973,0.409336,0.399487,0,0,0,48,7.889776,1.04234,12.30873,8.14247,0.023318,0.432655,0,0
85303,7.618497,7.76268,-0.608663,1.374447,-0.412182,0.332096,0.38698,0,0,0,48,7.885821,1.04234,12.29559,8.14247,0.040043,0.372139,0,0
85324,7.749738,7.319932,-0.473509,1.364476,-0.196272,0.230199,0.339434,0,0,0,48,7.882281,1.04234,12.29557,8.14247,-0.016964,0.213235,0,0
85343,7.835629,3.991688,-0.339398,1.357573,-0.185376,0.121532,0.276568,0,0,0,48,7.879144,1.04234,12.2958,8.14247,0.031922,0.153454,0,0
85363,7.868152,0.480237,-0.101716,1.354505,-0.156912,0.07052,0.200518,0,0,0,48,7.87572,1.04234,12.27796,8.14247,0.043196,0.113716,0,0
85383,7.772647,-0.069381,0.077385,1.354505,-0.134985,0.130101,0.161167,0,0,0,48,7.87235,1.04234,12.25392,8.14247,0.002442,0.132543,0,0
85404,7.681944,2.022222,0.017116,1.355272,-0.10533,0.181867,0.162246,0,0,0,48,7.869026,1.04234,12.24718,8.14247,-0.038268,0.143598,0,0
85424,7.67483,3.915352,0.0006,1.355272,0.034683,0.205295,0.174071,0,0,0,48,7.865737,1.04234,12.26293,8.14247,-0.119989,0.085306,0,0
85447,7.739147,2.663444,0.068454,1.356806,0.153811,0.180727,0.178205,0,0,0,48,7.862153,1.04234,12.26942,8.14247,-0.167269,0.013458,0,0
85467,7.800623,1.823749,0.122441,1.359874,0.298059,0.168324,0.176795,0,0,0,48,7.858915,1.04234,12.24259,8.14247,-0.233192,-0.064867,0,0
85489,7.901374,-1.015946,0.231238,1.36601,0.430608,0.200398,0.18322,0,0,0,48,7.855363,1.04234,12.20977,8.14247,-0.315503,-0.115105,0,0
85509,7.976146,-4.680068,0.524152,1.375981,0.609899,0.262025,0.203321,0,0,0,48,7.852453,1.04234,12.19888,8.14247,-0.435962,-0.173937,0,0
85529,8.025752,-9.764037,0.72181,1.38902,0.596372,0.305973,0.236276,0,0,0,48,7.849199,1.04234,12.19854,8.14247,-0.451172,-0.145199,0,0
85549,7.979916,-15.47396,0.968996,1.406661,0.439072,0.293951,0.264559,0,0,0,48,7.845903,1.04234,12.18807,8.14247,-0.366512,-0.072561,0,0
85570,7.658769,-13.84037,0.961304,1.426602,0.199119,0.164801,0.250218,0,0,0,48,7.842537,1.04234,12.17205,8.14247,-0.18196,-0.017159,0,0
85590,7.273331,-3.031213,0.491296,1.438874,0.084884,-0.027923,0.171693,0,0,0,48,7.839084,1.04234,12.18073,8.14247,-0.02848,-0.056404,0,0
85610,7.251289,4.052756,0.081451,1.442709,0.172015,-0.140433,0.063457,0,0,0,48,7.835537,1.04234,12.22548,8.14247,-0.015791,-0.156224,0,0
85632,7.509632,2.587108,0.030193,1.442709,0.302118,-0.077336,-0.01085,0,0,0,48,7.831542,1.04234,12.28627,8.14247,-0.112391,-0.189727,0,0
85651,7.681439,-1.42816,0.079742,1.443476,0.275986,-0.008782,-0.021074,0,0,0,48,7.828213,1.04234,12.32828,8.14247,-0.133602,-0.142384,0,0
85671,7.72869,-3.306022,0.080373,1.445777,0.221598,-0.068236,-0.028009,0,0,0,48,7.824457,1.04234,12.36632,8.14247,-0.076681,-0.144917,0,0
85691,7.686313,-3.000679,0.162709,1.448845,0.254901,-0.148044,-0.062626,0,0,0,48,7.82065,1.04234,12.38348,8.14247,-0.053429,-0.201472,0,0
85711,7.635172,-2.817473,0.026279,1.449612,0.101519,-0.15744,-0.101946,0,0,0,48,7.816796,1.04234,12.38278,8.14247,0.027961,-0.12948,0,0
85733,7.571275,-1.42816,-0.019721,1.448845,0.039404,-0.122771,-0.121628,0,0,0,48,7.812513,1.04234,12.38247,8.14247,0.041683,-0.081088,0,0
85752,7.593212,-2.328923,-0.077638,1.446544,-0.088183,-0.053406,-0.106615,0,0,0,48,7.80898,1.04234,12.40401,8.14247,0.070795,0.017388,0,0
85772,7.54518,-1.504496,-0.169986,1.442709,-0.231793,0.000954,-0.07546,0,0,0,48,7.805037,1.04234,12.43192,8.14247,0.115419,0.116374,0,0
85794,7.469903,0.617642,-0.293987,1.436573,-0.369106,0.077089,-0.025585,0,0,0,48,7.800689,1.04234,12.43432,8.14247,0.146008,0.223097,0,0
85815,7.470674,0.968787,-0.446943,1.428136,-0.559323,0.201924,0.043678,0,0,0,48,7.79674,1.04234,12.4122,8.14247,0.178699,0.380623,0,0
85835,7.49128,2.907718,-0.55073,1.418165,-0.595475,0.331185,0.132633,0,0,0,48,7.792809,1.04234,12.40026,8.14247,0.132145,0.46333,0,0
85854,7.512459,4.083291,-0.573292,1.407428,-0.601267,0.423925,0.227816,0,0,0,48,7.789301,1.04234,12.40926,8.14247,0.088671,0.512596,0,0
85877,7.494308,8.739779,-0.75305,1.390554,-0.539671,0.474718,0.33296,0,0,0,48,7.785071,1.04234,12.413,8.14247,0.032476,0.507195,0,0
85897,7.538284,11.96115,-0.788239,1.374447,-0.345937,0.41422,0.377501,0,0,0,48,7.781674,1.04234,12.38584,8.14247,-0.034142,0.380079,0,0
85916,7.727875,10.11382,-0.841473,1.356806,-0.288971,0.222168,0.348501,0,0,0,48,7.777984,1.04234,12.34221,8.14247,0.033402,0.255569,0,0
85938,7.885218,3.533672,-0.489962,1.343767,-0.248561,-0.003499,0.240087,0,0,0,48,7.77404,1.04234,12.30006,8.14247,0.12603,0.122531,0,0
85955,7.894917,0.144359,-0.297983,1.337631,-0.284233,-0.113236,0.136456,0,0,0,48,7.771255,1.04234,12.27988,8.14247,0.198735,0.085498,0,0
85978,7.773057,0.174894,-0.216997,1.333029,-0.319183,-0.179405,0.011051,0,0,0,48,7.767529,1.04234,12.27172,8.14247,0.249294,0.069889,0,0
85999,7.652975,1.808482,-0.102949,1.330728,-0.246804,-0.165821,-0.062083,0,0,0,48,7.764236,1.04234,12.274,8.14247,0.206313,0.040491,0,0
86019,7.62176,2.938252,-0.060823,1.328427,-0.154578,-0.155583,-0.097647,0,0,0,48,7.761019,1.04234,12.277,8.14247,0.15508,-0.000503,0,0
86041,7.623802,1.716879,-0.120223,1.326126,-0.235212,-0.131693,-0.114061,0,0,0,48,7.757555,1.04234,12.27084,8.14247,0.183453,0.05176,0,0
86059,7.62164,1.472604,0.060573,1.32766,-0.083394,-0.120024,-0.116438,0,0,0,48,7.75477,1.04234,12.26079,8.14247,0.101709,-0.018315,0,0
86082,7.628675,2.57184,0.105175,1.329961,0.09938,-0.107429,-0.113615,0,0,0,48,7.751414,1.04234,12.25164,8.14247,0.004024,-0.103405,0,0
86103,7.684404,2.495504,0.174203,1.333029,0.303064,-0.1098,-0.111711,0,0,0,48,7.748397,1.04234,12.24834,8.14247,-0.096632,-0.206432,0,0
86123,7.751006,1.594741,0.278759,1.338398,0.5161,-0.071043,-0.102267,0,0,0,48,7.745399,1.04234,12.24356,8.14247,-0.222529,-0.293572,0,0
86145,7.8274,-1.977778,0.547584,1.348369,0.717106,0.011108,-0.070192,0,0,0,48,7.742105,1.04234,12.2315,8.14247,-0.364107,-0.352999,0,0
86164,7.852419,-5.382358,0.612533,1.359107,0.711165,0.13458,-0.014506,0,0,0,48,7.739398,1.04234,12.20934,8.14247,-0.422873,-0.288292,0,0
86185,7.877104,-11.90144,0.924698,1.377515,0.679255,0.288178,0.082909,0,0,0,48,7.736355,1.04234,12.17827,8.14247,-0.483716,-0.195538,0,0
86206,7.788891,-17.67244,1.210534,1.400525,0.487515,0.342844,0.180933,0,0,0,48,7.733253,1.04234,12.15054,8.14247,-0.415179,-0.072336,0,0
86227,7.417951,-14.81747,1.239212,1.426602,0.281947,0.188139,0.216152,0,0,0,48,7.729734,1.04234,12.1385,8.14247,-0.235043,-0.046904,0,0
86247,7.059211,-3.977778,0.786838,1.442709,0.203674,-0.087424,0.140894,0,0,0,48,7.726414,1.04234,12.14936,8.14247,-0.058125,-0.145549,0,0
86267,7.022494,4.052756,0.217235,1.448845,0.214271,-0.26088,0.011407,0,0,0,48,7.722971,1.04234,12.1773,8.14247,0.023305,-0.237576,0,0
86287,7.2939,2.495504,0.136514,1.451913,0.333586,-0.316414,-0.108859,0,0,0,48,7.719415,1.04234,12.21799,8.14247,-0.008586,-0.325,0,0
86305,7.527571,-2.34419,0.249768,1.455748,0.368837,-0.321417,-0.182259,0,0,0,48,7.716131,1.04234,12.2687,8.14247,-0.02371,-0.345127,0,0
86327,7.544003,-6.649534,0.311824,1.462651,0.163098,-0.400151,-0.260383,0,0,0,48,7.712389,1.04234,12.33584,8.14247,0.118527,-0.281625,0,0
86349,7.395452,-5.840374,0.366266,1.471088,0.056584,-0.481268,-0.340278,0,0,0,48,7.708174,1.04234,12.3826,8.14247,0.212342,-0.268926,0,0
86370,7.215383,-0.83274,0.08462,1.474156,-0.085509,-0.472954,-0.394254,0,0,0,48,7.704257,1.04234,12.39855,8.14247,0.279231,-0.193723,0,0
86391,7.236276,2.068024,-0.161805,1.471855,-0.134878,-0.393643,-0.410211,0,0,0,48,7.699866,1.04234,12.424,8.14247,0.264261,-0.129383,0,0
86411,7.382311,0.037489,-0.163414,1.46802,-0.181986,-0.331986,-0.393744,0,0,0,48,7.695817,1.04234,12.47144,8.14247,0.256986,-0.075,0,0
86433,7.433652,-1.931976,-0.074697,1.464952,-0.26834,-0.308583,-0.364234,0,0,0,48,7.691323,1.04234,12.5115,8.14247,0.288462,-0.020121,0,0
86454,7.377609,-2.115183,-0.22994,1.461117,-0.54218,-0.29497,-0.337796,0,0,0,48,7.687211,1.04234,12.50341,8.14247,0.418575,0.123605,0,0
86474,7.289979,0.892451,-0.216848,1.456515,-0.546993,-0.220824,-0.30762,0,0,0,48,7.683086,1.04234,12.47669,8.14247,0.383909,0.163085,0,0
86492,7.251812,3.686344,-0.491882,1.447311,-0.712393,-0.109155,-0.258241,0,0,0,48,7.679374,1.04234,12.47233,8.14247,0.410774,0.301619,0,0
86515,7.279833,8.510772,-0.712418,1.431971,-0.650555,0.16022,-0.127492,0,0,0,48,7.674858,1.04234,12.49226,8.14247,0.245167,0.405388,0,0
86536,7.447416,9.365733,-0.871163,1.41433,-0.589139,0.372735,0.043496,0,0,0,48,7.670797,1.04234,12.50251,8.14247,0.108202,0.480937,0,0
86558,7.585266,11.381,-1.019469,1.393622,-0.440309,0.456381,0.207753,0,0,0,48,7.666406,1.04234,12.48225,8.14247,-0.008036,0.448345,0,0
86578,7.77523,9.625276,-0.848795,1.375981,-0.193016,0.429887,0.302785,0,0,0,48,7.662507,1.04234,12.43817,8.14247,-0.118436,0.311451,0,0
86600,7.967511,2.480237,-0.635772,1.360641,-0.218997,0.262663,0.32121,0,0,0,48,7.658338,1.04234,12.36681,8.14247,-0.021833,0.24083,0,0
86620,7.933559,-3.015946,-0.403225,1.352971,-0.392633,0.119434,0.265921,0,0,0,48,7.654663,1.04234,12.29721,8.14247,0.136599,0.256034,0,0
86641,7.696233,-3.580832,-0.165523,1.35067,-0.511265,0.046651,0.188862,0,0,0,48,7.651093,1.04234,12.2468,8.14247,0.232307,0.278958,0,0
86663,7.373084,2.587108,-0.259504,1.346835,-0.580511,0.061289,0.133883,0,0,0,48,7.647267,1.04234,12.23563,8.14247,0.259611,0.3209,0,0
86682,7.269324,6.877184,-0.423624,1.339932,-0.572409,0.011708,0.098347,0,0,0,48,7.644211,1.04234,12.2574,8.14247,0.28035,0.292059,0,0
86704,7.347353,10.86192,-0.472853,1.329194,-0.276481,-0.114905,0.034635,0,0,0,48,7.640563,1.04234,12.28631,8.14247,0.195693,0.080788,0,0
86724,7.611833,8.25123,-0.384533,1.319991,-0.029652,-0.247996,-0.055708,0,0,0,48,7.637332,1.04234,12.28916,8.14247,0.138824,-0.109172,0,0
86744,7.865917,0.922985,-0.119369,1.316156,0.075345,-0.283895,-0.143516,0,0,0,48,7.634184,1.04234,12.27246,8.14247,0.104275,-0.17962,0,0
86764,7.861879,-3.74877,0.178476,1.319991,0.106102,-0.228253,-0.188637,0,0,0,48,7.631107,1.04234,12.26911,8.14247,0.061076,-0.167177,0,0
86786,7.715304,-1.855641,0.389654,1.32766,0.33915,-0.196241,-0.197541,0,0,0,48,7.627783,1.04234,12.30287,8.14247,-0.071455,-0.267695,0,0
86806,7.600556,0.632909,0.291218,1.333029,0.416673,-0.157179,-0.18657,0,0,0,48,7.624793,1.04234,12.33357,8.14247,-0.129747,-0.286926,0,0
86828,7.577941,1.350466,0.35367,1.339932,0.613581,-0.084403,-0.155321,0,0,0,48,7.621518,1.04234,12.32685,8.14247,-0.264589,-0.348992,0,0
86847,7.648895,-1.733503,0.401768,1.346835,0.649101,0.01542,-0.109239,0,0,0,48,7.618839,1.04234,12.29357,8.14247,-0.33226,-0.316841,0,0
86868,7.768413,-8.313656,0.627952,1.359107,0.651603,0.171735,-0.023152,0,0,0,48,7.615846,1.04234,12.26844,8.14247,-0.411669,-0.239934,0,0
86888,7.782866,-15.00068,0.921086,1.377515,0.553354,0.318279,0.084308,0,0,0,48,7.612815,1.04234,12.26055,8.14247,-0.435817,-0.117537,0,0
86910,7.583396,-19.44343,1.254816,1.403593,0.337733,0.329132,0.189206,0,0,0,48,7.609408,1.04234,12.2443,8.14247,-0.333432,-0.004301,0,0
